GONo,ABNo,Time,Vb [m3],VbT [m3],Vm [m3],VmT [m3],Diffrence,p.MP  [ bar],p.MP  [ psig],T.MP [{C],K.MP,C.MP,St.2,St.4,St.7,St.6,StSy,Ev,Check
14970,14957,"2025-04-07,18:00:00",1929149.377,1929149.377,1014290,1014290,0,2.05099,15.04714876,29.71,0.9985,1.92446,0,14,0,0,15,0x8104,CRC Ok
14971,14958,"2025-04-07,19:00:00",1929149.377,1929149.377,1014290,1014290,0,2.06311,15.22293482,30.18,0.9985,1.93282,0,14,0,0,15,0x8104,CRC Ok
14972,14959,"2025-04-07,20:00:00",1929149.377,1929149.377,1014290,1014290,0,2.06395,15.23511801,30.7,0.99852,1.93022,0,14,0,0,15,0x8104,CRC Ok
14973,14960,"2025-04-07,21:00:00",1929149.377,1929149.377,1014290,1014290,272,2.06454,15.24367525,30.93,0.99854,1.92931,0,14,0,0,15,0x8104,CRC Ok
14974,14961,"2025-04-07,22:00:00",1929672.445,1929672.445,1014562,1014562,170,2.04926,15.02205719,29.89,0.99851,1.92168,0,14,0,0,15,0x8104,CRC Ok
14975,14962,"2025-04-07,23:00:00",1930000.614,1930000.614,1014732,1014732,143,2.05864,15.15810283,29.19,0.99847,1.93499,0,14,0,0,15,0x8104,CRC Ok
14976,14963,"2025-04-08,00:00:00",1930276.574,1930276.574,1014875,1014875,168,2.05942,15.1694158,29.15,0.99847,1.936,0,14,0,0,15,0x8104,CRC Ok
14977,14964,"2025-04-08,01:00:00",1930601.416,1930601.416,1015043,1015043,38,2.06362,15.23033176,29.02,0.99847,1.94078,0,14,0,0,15,0x8104,CRC Ok
14978,14965,"2025-04-08,02:00:00",1930675.038,1930675.038,1015081,1015081,86,2.06857,15.30212557,28.97,0.99847,1.94572,0,14,0,0,15,0x8104,CRC Ok
14979,14966,"2025-04-08,03:00:00",1930841.62,1930841.62,1015167,1015167,44,2.06566,15.25991951,28.86,0.99847,1.9437,0,14,0,0,15,0x8104,CRC Ok
14980,14967,"2025-04-08,04:00:00",1930926.886,1930926.886,1015211,1015211,50,2.06788,15.29211794,28.75,0.99844,1.94659,0,14,0,0,15,0x8104,CRC Ok
14981,14968,"2025-04-08,05:00:00",1931023.963,1931023.963,1015261,1015261,173,2.06754,15.28718665,28.67,0.99843,1.94676,0,14,0,0,15,0x8104,CRC Ok
14982,14969,"2025-04-08,06:00:00",1931359.232,1931359.232,1015434,1015434,274,2.06429,15.2400493,28.71,0.99844,1.94342,0,14,0,0,15,0x8104,CRC Ok
14983,14970,"2025-04-08,07:00:00",1931889.746,1931889.746,1015708,1015708,292,2.05866,15.15839291,28.83,0.99846,1.93736,0,14,0,0,15,0x8104,CRC Ok
14984,14971,"2025-04-08,08:00:00",1932454.549,1932454.549,1016000,1016000,292,2.05628,15.12387386,28.92,0.99848,1.93449,0,14,0,0,15,0x8104,CRC Ok
14985,14972,"2025-04-08,09:00:00",1933018.117,1933018.117,1016292,1016292,290,2.05416,15.09312581,29.12,0.99847,1.93121,0,14,0,0,15,0x8104,CRC Ok
14986,14973,"2025-04-08,10:00:00",1933574.885,1933574.885,1016582,1016582,290,2.04444,14.95214887,29.37,0.99849,1.92044,0,14,0,0,15,0x8104,CRC Ok
14987,14974,"2025-04-08,11:00:00",1934129.196,1934129.196,1016872,1016872,289,2.03545,14.82175971,29.51,0.99852,1.91107,0,14,0,0,15,0x8104,CRC Ok
14988,14975,"2025-04-08,12:00:00",1934666.093,1934666.093,1017161,1017161,288,1.9801,14.01897438,29.6,0.99862,1.85836,0,14,0,0,15,0x8104,CRC Ok
14989,14976,"2025-04-08,13:00:00",1935187.804,1935187.804,1017449,1017449,289,1.92864,13.27260883,29.67,0.99872,1.80951,0,14,0,0,15,0x8104,CRC Ok
14990,14977,"2025-04-08,14:00:00",1935706.492,1935706.492,1017738,1017738,288,1.9128,13.04286864,29.72,0.99876,1.79422,0,14,0,0,15,0x8104,CRC Ok
14991,14978,"2025-04-08,15:00:00",1936225.345,1936225.345,1018026,1018026,285,1.92206,13.17717383,29.84,0.99874,1.80225,0,14,0,0,15,0x8104,CRC Ok
14992,14979,"2025-04-08,16:00:00",1936758.061,1936758.061,1018311,1018311,278,1.9929,14.20462302,29.99,0.99862,1.868,0,14,0,0,15,0x8104,CRC Ok
14993,14980,"2025-04-08,17:00:00",1937286.401,1937286.401,1018589,1018589,279,2.03025,14.74633995,29.97,0.99855,1.90328,0,14,0,0,15,0x8104,CRC Ok
14994,14981,"2025-04-08,18:00:00",1937817.825,1937817.825,1018868,1018868,25,2.03165,14.76664527,29.83,0.99854,1.90547,0,14,0,0,15,0x8104,CRC Ok
14995,14982,"2025-04-08,19:00:00",1937865.71,1937865.71,1018893,1018893,0,2.06507,15.25136227,30.16,0.9985,1.93477,0,14,0,0,15,0x8104,CRC Ok
14996,14983,"2025-04-08,20:00:00",1937865.71,1937865.71,1018893,1018893,0,2.06774,15.29008741,30.8,0.99852,1.93316,0,14,0,0,15,0x8104,CRC Ok
14997,14984,"2025-04-08,21:00:00",1937865.71,1937865.71,1018893,1018893,272,2.06695,15.27862941,30.99,0.99854,1.93116,0,14,0,0,15,0x8104,CRC Ok
14998,14985,"2025-04-08,22:00:00",1938382.367,1938382.367,1019165,1019165,281,2.02983,14.74024835,30.07,0.99856,1.90222,0,14,0,0,15,0x8104,CRC Ok
14999,14986,"2025-04-08,23:00:00",1938922.231,1938922.231,1019446,1019446,265,2.0464,14.98057632,29.4,0.99851,1.9221,0,14,0,0,15,0x8104,CRC Ok
15000,14987,"2025-04-09,00:00:00",1939433.44,1939433.44,1019711,1019711,282,2.04976,15.02930909,29.2,0.9985,1.92652,0,14,0,0,15,0x8104,CRC Ok
15001,14988,"2025-04-09,01:00:00",1939978.036,1939978.036,1019993,1019993,282,2.0529,15.07485102,29.08,0.99849,1.93022,0,14,0,0,15,0x8104,CRC Ok
15002,14989,"2025-04-09,02:00:00",1940523.262,1940523.262,1020275,1020275,286,2.05732,15.13895782,28.97,0.99847,1.93514,0,14,0,0,15,0x8104,CRC Ok
15003,14990,"2025-04-09,03:00:00",1941077.243,1941077.243,1020561,1020561,292,2.05962,15.17231656,28.87,0.99848,1.93795,0,14,0,0,15,0x8104,CRC Ok
15004,14991,"2025-04-09,04:00:00",1941643.291,1941643.291,1020853,1020853,292,2.0571,15.13576698,28.8,0.99845,1.93606,0,14,0,0,15,0x8104,CRC Ok
15005,14992,"2025-04-09,05:00:00",1942208.945,1942208.945,1021145,1021145,293,2.05973,15.17391197,28.77,0.99845,1.93877,0,14,0,0,15,0x8104,CRC Ok
15006,14993,"2025-04-09,06:00:00",1942776.104,1942776.104,1021438,1021438,270,2.05516,15.10762961,28.79,0.99845,1.93436,0,14,0,0,15,0x8104,CRC Ok
15007,14994,"2025-04-09,07:00:00",1943297.357,1943297.357,1021708,1021708,291,2.05178,15.05860676,28.94,0.99846,1.93017,0,14,0,0,15,0x8104,CRC Ok
15008,14995,"2025-04-09,08:00:00",1943851.967,1943851.967,1021999,1021999,276,2.02803,14.71414151,29.2,0.9985,1.90613,0,14,0,0,15,0x8104,CRC Ok
15009,14996,"2025-04-09,09:00:00",1944352.611,1944352.611,1022275,1022275,294,1.9273,13.25317374,29.46,0.9987,1.80953,0,14,0,0,15,0x8104,CRC Ok
15010,14997,"2025-04-09,10:00:00",1944835.613,1944835.613,1022569,1022569,293,1.75151,10.70355074,29.65,0.99902,1.64293,0,14,0,0,15,0x8104,CRC Ok
15011,14998,"2025-04-09,11:00:00",1945306.162,1945306.162,1022862,1022862,293,1.71361,10.15385672,29.72,0.9991,1.60687,0,14,0,0,15,0x8104,CRC Ok
15012,14999,"2025-04-09,12:00:00",1945768.392,1945768.392,1023155,1023155,294,1.68326,9.713666388,29.76,0.99915,1.57809,0,14,0,0,15,0x8104,CRC Ok
15013,15000,"2025-04-09,13:00:00",1946229.382,1946229.382,1023449,1023449,292,1.67246,9.557025348,29.84,0.99919,1.5675,0,14,0,0,15,0x8104,CRC Ok
15014,15001,"2025-04-09,14:00:00",1946689.683,1946689.683,1023741,1023741,293,1.68144,9.687269472,29.97,0.99917,1.57526,0,14,0,0,15,0x8104,CRC Ok
15015,15002,"2025-04-09,15:00:00",1947166.149,1947166.149,1024034,1024034,292,1.73567,10.47381055,30.19,0.99908,1.62501,0,14,0,0,15,0x8104,CRC Ok
15016,15003,"2025-04-09,16:00:00",1947635.114,1947635.114,1024326,1024326,292,1.71492,10.1728567,30.31,0.99912,1.60496,0,14,0,0,15,0x8104,CRC Ok
15017,15004,"2025-04-09,17:00:00",1948102.652,1948102.652,1024618,1024618,292,1.71117,10.11846745,30.25,0.99912,1.60174,0,14,0,0,15,0x8104,CRC Ok
15018,15005,"2025-04-09,18:00:00",1948576.454,1948576.454,1024910,1024910,84,1.73438,10.45510064,30.08,0.99909,1.62445,0,14,0,0,15,0x8104,CRC Ok
15019,15006,"2025-04-09,19:00:00",1948724.194,1948724.194,1024994,1024994,0,2.02162,14.62117216,30.16,0.99858,1.89391,0,14,0,0,15,0x8104,CRC Ok
15020,15007,"2025-04-09,20:00:00",1948724.194,1948724.194,1024994,1024994,0,2.08134,15.48733909,30.72,0.99849,1.94645,0,14,0,0,15,0x8104,CRC Ok
15021,15008,"2025-04-09,21:00:00",1948724.194,1948724.194,1024994,1024994,270,2.07661,15.41873612,31.05,0.99852,1.93988,0,14,0,0,15,0x8104,CRC Ok
15022,15009,"2025-04-09,22:00:00",1949176.228,1949176.228,1025264,1025264,292,1.82366,11.74999991,30.4,0.99893,1.70639,0,14,0,0,15,0x8104,CRC Ok
15023,15010,"2025-04-09,23:00:00",1949678.808,1949678.808,1025556,1025556,291,1.83309,11.88677074,29.82,0.99891,1.71869,0,14,0,0,15,0x8104,CRC Ok
15024,15011,"2025-04-10,00:00:00",1950185.968,1950185.968,1025847,1025847,291,1.86039,12.28272448,29.68,0.99885,1.74518,0,14,0,0,15,0x8104,CRC Ok
15025,15012,"2025-04-10,01:00:00",1950710.49,1950710.49,1026138,1026138,292,1.91927,13.13670823,29.59,0.99874,1.80115,0,14,0,0,15,0x8104,CRC Ok
15026,15013,"2025-04-10,02:00:00",1951263.401,1951263.401,1026430,1026430,292,2.01443,14.51688983,29.49,0.99858,1.89137,0,14,0,0,15,0x8104,CRC Ok
15027,15014,"2025-04-10,03:00:00",1951824.809,1951824.809,1026722,1026722,293,2.04618,14.97738548,29.39,0.9985,1.92194,0,14,0,0,15,0x8104,CRC Ok
15028,15015,"2025-04-10,04:00:00",1952389.742,1952389.742,1027015,1027015,293,2.04987,15.03090451,29.3,0.99849,1.926,0,14,0,0,15,0x8104,CRC Ok
15029,15016,"2025-04-10,05:00:00",1952953.73,1952953.73,1027308,1027308,293,2.04875,15.01466025,29.25,0.99849,1.92528,0,14,0,0,15,0x8104,CRC Ok
15030,15017,"2025-04-10,06:00:00",1953506.165,1953506.165,1027601,1027601,293,2.00233,14.34139385,29.24,0.99856,1.88158,0,14,0,0,15,0x8104,CRC Ok
15031,15018,"2025-04-10,07:00:00",1954010.146,1954010.146,1027894,1027894,295,1.8332,11.88836616,29.25,0.99886,1.7221,0,14,0,0,15,0x8104,CRC Ok
15032,15019,"2025-04-10,08:00:00",1954488.747,1954488.747,1028189,1028189,294,1.72968,10.38693278,29.36,0.99905,1.62397,0,14,0,0,15,0x8104,CRC Ok
15033,15020,"2025-04-10,09:00:00",1954947.786,1954947.786,1028483,1028483,294,1.66739,9.483491082,29.62,0.99917,1.56392,0,14,0,0,15,0x8104,CRC Ok
15034,15021,"2025-04-10,10:00:00",1955378.275,1955378.275,1028777,1028777,294,1.56381,7.981187478,29.85,0.99937,1.46537,0,14,0,0,15,0x8104,CRC Ok
15035,15022,"2025-04-10,11:00:00",1955794.646,1955794.646,1029071,1029071,293,1.51569,7.283264622,30.03,0.99947,1.4193,0,14,0,0,15,0x8104,CRC Ok
15036,15023,"2025-04-10,12:00:00",1956205.713,1956205.713,1029364,1029364,293,1.50002,7.055990076,30.09,0.99952,1.40425,0,14,0,0,15,0x8104,CRC Ok
15037,15024,"2025-04-10,13:00:00",1956612.168,1956612.168,1029657,1029657,292,1.48425,6.82726515,30.23,0.99954,1.38885,0,14,0,0,15,0x8104,CRC Ok
15038,15025,"2025-04-10,14:00:00",1957020.737,1957020.737,1029949,1029949,292,1.49699,7.012043562,30.38,0.99952,1.40007,0,14,0,0,15,0x8104,CRC Ok
15039,15026,"2025-04-10,15:00:00",1957445.55,1957445.55,1030241,1030241,293,1.55284,7.822080792,30.53,0.99942,1.45175,0,14,0,0,15,0x8104,CRC Ok
15040,15027,"2025-04-10,16:00:00",1957882.606,1957882.606,1030534,1030534,292,1.595,8.433561,30.63,0.99936,1.49076,0,14,0,0,15,0x8104,CRC Ok
15041,15028,"2025-04-10,17:00:00",1958318.56,1958318.56,1030826,1030826,294,1.59771,8.472866298,30.53,0.99933,1.49382,0,14,0,0,15,0x8104,CRC Ok
15042,15029,"2025-04-10,18:00:00",1958758.642,1958758.642,1031120,1031120,130,1.59793,8.476057134,30.18,0.99932,1.49581,0,14,0,0,15,0x8104,CRC Ok
15043,15030,"2025-04-10,19:00:00",1958973.135,1958973.135,1031250,1031250,0,1.9312,13.30973856,29.28,0.99872,1.81433,0,14,0,0,15,0x8104,CRC Ok
15044,15031,"2025-04-10,20:00:00",1958973.135,1958973.135,1031250,1031250,0,2.0961,15.70141518,28.95,0.99839,1.97192,0,14,0,0,15,0x8104,CRC Ok
15045,15032,"2025-04-10,21:00:00",1958973.135,1958973.135,1031250,1031250,266,2.08803,15.58436951,28.85,0.9984,1.96498,0,14,0,0,15,0x8104,CRC Ok
15046,15033,"2025-04-10,22:00:00",1959406.048,1959406.048,1031516,1031516,294,1.77705,11.07397779,29.19,0.99897,1.66961,0,14,0,0,15,0x8104,CRC Ok
15047,15034,"2025-04-10,23:00:00",1959902.606,1959902.606,1031810,1031810,293,1.7967,11.35897746,29.36,0.99895,1.687,0,14,0,0,15,0x8104,CRC Ok
15048,15035,"2025-04-11,00:00:00",1960409.97,1960409.97,1032103,1032103,293,1.84295,12.02977821,29.24,0.99885,1.73132,0,14,0,0,15,0x8104,CRC Ok
15049,15036,"2025-04-11,01:00:00",1960927.896,1960927.896,1032396,1032396,294,1.88133,12.58643405,29.12,0.99879,1.76815,0,14,0,0,15,0x8104,CRC Ok
15050,15037,"2025-04-11,02:00:00",1961468.834,1961468.834,1032690,1032690,294,1.95636,13.67465417,29,0.99865,1.83967,0,14,0,0,15,0x8104,CRC Ok
15051,15038,"2025-04-11,03:00:00",1962032.197,1962032.197,1032984,1032984,295,2.03652,14.83727878,28.91,0.99849,1.91593,0,14,0,0,15,0x8104,CRC Ok
15052,15039,"2025-04-11,04:00:00",1962603.749,1962603.749,1033279,1033279,295,2.05967,15.17304175,28.91,0.99846,1.93778,0,14,0,0,15,0x8104,CRC Ok
15053,15040,"2025-04-11,05:00:00",1963174.776,1963174.776,1033574,1033574,255,2.05774,15.14504941,28.92,0.99846,1.93588,0,14,0,0,15,0x8104,CRC Ok
15054,15041,"2025-04-11,06:00:00",1963666.229,1963666.229,1033829,1033829,294,2.05259,15.07035484,28.89,0.99846,1.93123,0,14,0,0,15,0x8104,CRC Ok
15055,15042,"2025-04-11,07:00:00",1964219.718,1964219.718,1034123,1034123,294,2.00418,14.36822588,28.94,0.99855,1.8852,0,14,0,0,15,0x8104,CRC Ok
15056,15043,"2025-04-11,08:00:00",1964767.019,1964767.019,1034417,1034417,292,1.97977,14.01418813,29.06,0.99859,1.8614,0,14,0,0,15,0x8104,CRC Ok
15057,15044,"2025-04-11,09:00:00",1965284.288,1965284.288,1034709,1034709,296,1.88432,12.62980042,29.28,0.99878,1.7701,0,14,0,0,15,0x8104,CRC Ok
15058,15045,"2025-04-11,10:00:00",1965761.252,1965761.252,1035005,1035005,294,1.71974,10.24276501,29.5,0.99907,1.61381,0,14,0,0,15,0x8104,CRC Ok
15059,15046,"2025-04-11,11:00:00",1966225.925,1966225.925,1035299,1035299,294,1.68643,9.759643434,29.72,0.99915,1.58129,0,14,0,0,15,0x8104,CRC Ok
15060,15047,"2025-04-11,12:00:00",1966686.224,1966686.224,1035593,1035593,294,1.67184,9.548032992,29.9,0.99919,1.56661,0,14,0,0,15,0x8104,CRC Ok
15061,15048,"2025-04-11,13:00:00",1967135.545,1967135.545,1035887,1035887,292,1.63127,8.959613826,29.99,0.99926,1.52805,0,14,0,0,15,0x8104,CRC Ok
15062,15049,"2025-04-11,14:00:00",1967609.677,1967609.677,1036179,1036179,293,1.73474,10.46032201,30.05,0.99909,1.62493,0,14,0,0,15,0x8104,CRC Ok
15063,15050,"2025-04-11,15:00:00",1968092.57,1968092.57,1036472,1036472,292,1.76159,10.84974904,30.15,0.99903,1.64964,0,14,0,0,15,0x8104,CRC Ok
15064,15051,"2025-04-11,16:00:00",1968582.334,1968582.334,1036764,1036764,291,1.78919,11.25005392,30.28,0.999,1.67478,0,14,0,0,15,0x8104,CRC Ok
15065,15052,"2025-04-11,17:00:00",1969085.827,1969085.827,1037055,1037055,291,1.84821,12.1060682,30.22,0.9989,1.73056,0,14,0,0,15,0x8104,CRC Ok
15066,15053,"2025-04-11,18:00:00",1969598.935,1969598.935,1037346,1037346,67,1.88105,12.58237299,30.03,0.99881,1.76257,0,14,0,0,15,0x8104,CRC Ok
15067,15054,"2025-04-11,19:00:00",1969723.476,1969723.476,1037413,1037413,0,2.06102,15.19262188,30.09,0.9985,1.93142,0,14,0,0,15,0x8104,CRC Ok
15068,15055,"2025-04-11,20:00:00",1969723.476,1969723.476,1037413,1037413,0,2.08022,15.47109484,30.45,0.99848,1.94717,0,14,0,0,15,0x8104,CRC Ok
15069,15056,"2025-04-11,21:00:00",1969723.476,1969723.476,1037413,1037413,253,2.07854,15.44672845,30.33,0.99849,1.94632,0,14,0,0,15,0x8104,CRC Ok
15070,15057,"2025-04-11,22:00:00",1970207.45,1970207.45,1037666,1037666,236,2.05136,15.05251517,29.81,0.99852,1.92411,0,14,0,0,15,0x8104,CRC Ok
15071,15058,"2025-04-11,23:00:00",1970660.655,1970660.655,1037902,1037902,292,2.05561,15.11415632,29.53,0.9985,1.92989,0,14,0,0,15,0x8104,CRC Ok
15072,15059,"2025-04-12,00:00:00",1971223.759,1971223.759,1038194,1038194,292,2.05379,15.0877594,29.37,0.99849,1.92923,0,14,0,0,15,0x8104,CRC Ok
15073,15060,"2025-04-12,01:00:00",1971788.416,1971788.416,1038486,1038486,294,2.05953,15.17101121,29.23,0.99847,1.93556,0,14,0,0,15,0x8104,CRC Ok
15074,15061,"2025-04-12,02:00:00",1972357.171,1972357.171,1038780,1038780,276,2.05651,15.12720974,29.11,0.99848,1.93347,0,14,0,0,15,0x8104,CRC Ok
15075,15062,"2025-04-12,03:00:00",1972891.666,1972891.666,1039056,1039056,294,2.06102,15.19262188,29.01,0.99846,1.93839,0,14,0,0,15,0x8104,CRC Ok
15076,15063,"2025-04-12,04:00:00",1973461.582,1973461.582,1039350,1039350,293,2.05939,15.16898068,28.92,0.99844,1.93747,0,14,0,0,15,0x8104,CRC Ok
15077,15064,"2025-04-12,05:00:00",1974029.58,1974029.58,1039643,1039643,293,2.06166,15.20190431,28.85,0.99844,1.94005,0,14,0,0,15,0x8104,CRC Ok
15078,15065,"2025-04-12,06:00:00",1974596.794,1974596.794,1039936,1039936,272,2.05827,15.15273643,28.86,0.99844,1.93684,0,14,0,0,15,0x8104,CRC Ok
15079,15066,"2025-04-12,07:00:00",1975121.087,1975121.087,1040208,1040208,279,2.05189,15.06020218,28.96,0.99847,1.9301,0,14,0,0,15,0x8104,CRC Ok
15080,15067,"2025-04-12,08:00:00",1975656.251,1975656.251,1040487,1040487,293,2.04318,14.93387408,29.12,0.9985,1.92086,0,14,0,0,15,0x8104,CRC Ok
15081,15068,"2025-04-12,09:00:00",1976177.641,1976177.641,1040780,1040780,294,1.89886,12.84068567,29.33,0.99875,1.78352,0,14,0,0,15,0x8104,CRC Ok
15082,15069,"2025-04-12,10:00:00",1976658.023,1976658.023,1041074,1041074,292,1.74356,10.58824553,29.51,0.99904,1.63618,0,14,0,0,15,0x8104,CRC Ok
15083,15070,"2025-04-12,11:00:00",1977128.002,1977128.002,1041366,1041366,293,1.71666,10.19809331,29.66,0.99909,1.61004,0,14,0,0,15,0x8104,CRC Ok
15084,15071,"2025-04-12,12:00:00",1977592.138,1977592.138,1041659,1041659,293,1.69362,9.863925756,29.79,0.99915,1.58766,0,14,0,0,15,0x8104,CRC Ok
15085,15072,"2025-04-12,13:00:00",1978050.361,1978050.361,1041952,1041952,292,1.6694,9.51264372,29.9,0.99918,1.56433,0,14,0,0,15,0x8104,CRC Ok
15086,15073,"2025-04-12,14:00:00",1978506.143,1978506.143,1042244,1042244,293,1.66602,9.463620876,29.99,0.99919,1.56069,0,14,0,0,15,0x8104,CRC Ok
15087,15074,"2025-04-12,15:00:00",1978970.239,1978970.239,1042537,1042537,292,1.6904,9.81722352,30.03,0.99916,1.5834,0,14,0,0,15,0x8104,CRC Ok
15088,15075,"2025-04-12,16:00:00",1979447.298,1979447.298,1042829,1042829,292,1.74368,10.58998598,30.12,0.99907,1.63292,0,14,0,0,15,0x8104,CRC Ok
15089,15076,"2025-04-12,17:00:00",1979930.747,1979930.747,1043121,1043121,292,1.76884,10.95490159,30.17,0.99902,1.65631,0,14,0,0,15,0x8104,CRC Ok
15090,15077,"2025-04-12,18:00:00",1980414.288,1980414.288,1043413,1043413,27,1.76761,10.93706192,30.03,0.99902,1.6559,0,14,0,0,15,0x8104,CRC Ok
15091,15078,"2025-04-12,19:00:00",1980461.052,1980461.052,1043440,1043440,0,2.04822,15.00697324,30.2,0.99854,1.91867,0,14,0,0,15,0x8104,CRC Ok
15092,15079,"2025-04-12,20:00:00",1980461.052,1980461.052,1043440,1043440,0,2.08067,15.47762155,30.62,0.99849,1.94647,0,14,0,0,15,0x8104,CRC Ok
15093,15080,"2025-04-12,21:00:00",1980461.052,1980461.052,1043440,1043440,142,2.07823,15.44223227,30.82,0.9985,1.94291,0,14,0,0,15,0x8104,CRC Ok
15094,15081,"2025-04-12,22:00:00",1980710.026,1980710.026,1043582,1043582,290,1.96613,13.81635629,30.62,0.99869,1.83888,0,14,0,0,15,0x8104,CRC Ok
15095,15082,"2025-04-12,23:00:00",1981239.821,1981239.821,1043872,1043872,291,1.94611,13.52599022,29.87,0.99871,1.82472,0,14,0,0,15,0x8104,CRC Ok
15096,15083,"2025-04-13,00:00:00",1981784.779,1981784.779,1044163,1044163,291,1.99785,14.27641683,29.66,0.99861,1.87468,0,14,0,0,15,0x8104,CRC Ok
15097,15084,"2025-04-13,01:00:00",1982341.376,1982341.376,1044454,1044454,292,2.0375,14.8514925,29.56,0.99854,1.91268,0,14,0,0,15,0x8104,CRC Ok
15098,15085,"2025-04-13,02:00:00",1982904.715,1982904.715,1044746,1044746,252,2.05306,15.07717163,29.43,0.99849,1.92818,0,14,0,0,15,0x8104,CRC Ok
15099,15086,"2025-04-13,03:00:00",1983392.034,1983392.034,1044998,1044998,3,2.06272,15.21727834,29.31,0.99847,1.93806,0,14,0,0,15,0x8104,CRC Ok
15100,15087,"2025-04-13,04:00:00",1983397.861,1983397.861,1045001,1045001,28,2.07518,15.39799568,29.21,0.99844,1.95046,0,14,0,0,15,0x8104,CRC Ok
15101,15088,"2025-04-13,05:00:00",1983452.079,1983452.079,1045029,1045029,215,2.07123,15.34070567,29.12,0.99845,1.94731,0,14,0,0,15,0x8104,CRC Ok
15102,15089,"2025-04-13,06:00:00",1983866.313,1983866.313,1045244,1045244,265,2.0562,15.12271356,29.26,0.99847,1.93222,0,14,0,0,15,0x8104,CRC Ok
15103,15090,"2025-04-13,07:00:00",1984363.361,1984363.361,1045509,1045509,292,2.00379,14.3625694,29.39,0.99856,1.88203,0,14,0,0,15,0x8104,CRC Ok
15104,15091,"2025-04-13,08:00:00",1984869.591,1984869.591,1045801,1045801,294,1.84759,12.09707584,29.46,0.99885,1.73441,0,14,0,0,15,0x8104,CRC Ok
15105,15092,"2025-04-13,09:00:00",1985361.329,1985361.329,1046095,1046095,295,1.78192,11.1446113,29.46,0.99896,1.67254,0,14,0,0,15,0x8104,CRC Ok
15106,15093,"2025-04-13,10:00:00",1985832.258,1985832.258,1046390,1046390,294,1.70227,9.989383626,29.45,0.99911,1.59764,0,14,0,0,15,0x8104,CRC Ok
15107,15094,"2025-04-13,11:00:00",1986287.106,1986287.106,1046684,1046684,294,1.65068,9.241132584,29.64,0.99921,1.54808,0,14,0,0,15,0x8104,CRC Ok
15110,15095,"2025-04-13,12:00:00",1986739.672,1986739.672,1046978,1046978,293,1.64271,9.125537298,29.88,0.99922,1.53936,0,14,0,0,15,0x8104,CRC Ok
15111,15096,"2025-04-13,13:00:00",1987186.241,1987186.241,1047271,1047271,292,1.62904,8.927270352,30.1,0.99926,1.52539,0,14,0,0,15,0x8104,CRC Ok
15112,15097,"2025-04-13,14:00:00",1987632.791,1987632.791,1047563,1047563,292,1.63301,8.984850438,30.25,0.99927,1.52833,0,14,0,0,15,0x8104,CRC Ok
15113,15098,"2025-04-13,15:00:00",1988084.55,1988084.55,1047855,1047855,291,1.65493,9.302773734,30.37,0.99924,1.5483,0,14,0,0,15,0x8104,CRC Ok
15114,15099,"2025-04-13,16:00:00",1988539.477,1988539.477,1048146,1048146,292,1.67041,9.527292558,30.46,0.99921,1.56238,0,14,0,0,15,0x8104,CRC Ok
15115,15100,"2025-04-13,17:00:00",1988996.975,1988996.975,1048438,1048438,292,1.675,9.593865,30.44,0.99921,1.56675,0,14,0,0,15,0x8104,CRC Ok
15116,15101,"2025-04-13,18:00:00",1989449.856,1989449.856,1048730,1048730,99,1.65697,9.332361486,30.28,0.99923,1.5507,0,14,0,0,15,0x8104,CRC Ok
15117,15102,"2025-04-13,19:00:00",1989614.037,1989614.037,1048829,1048829,0,1.963,13.7709594,30.32,0.9987,1.83781,0,14,0,0,15,0x8104,CRC Ok
15118,15103,"2025-04-13,20:00:00",1989614.037,1989614.037,1048829,1048829,0,2.08868,15.59379698,30.86,0.99849,1.95243,0,14,0,0,15,0x8104,CRC Ok
15119,15104,"2025-04-13,21:00:00",1989614.037,1989614.037,1048829,1048829,292,2.07473,15.39146897,31.12,0.99852,1.93767,0,14,0,0,15,0x8104,CRC Ok
15120,15105,"2025-04-13,22:00:00",1990085.519,1990085.519,1049121,1049121,294,1.74174,10.56184861,30.4,0.99908,1.62956,0,14,0,0,15,0x8104,CRC Ok
15121,15106,"2025-04-13,23:00:00",1990577.802,1990577.802,1049415,1049415,292,1.78382,11.17216852,29.92,0.99899,1.6718,0,14,0,0,15,0x8104,CRC Ok
15122,15107,"2025-04-14,00:00:00",1991077.788,1991077.788,1049707,1049707,254,1.82332,11.74506862,29.8,0.99892,1.70958,0,14,0,0,15,0x8104,CRC Ok
15123,15108,"2025-04-14,01:00:00",1991526.066,1991526.066,1049961,1049961,291,1.892,12.7411896,29.77,0.9988,1.77434,0,14,0,0,15,0x8104,CRC Ok
15124,15109,"2025-04-14,02:00:00",1992060.6,1992060.6,1050252,1050252,292,1.95768,13.69379918,29.68,0.99868,1.83672,0,14,0,0,15,0x8104,CRC Ok
15125,15110,"2025-04-14,03:00:00",1992614.473,1992614.473,1050544,1050544,286,2.01969,14.59317982,29.59,0.99856,1.8957,0,14,0,0,15,0x8104,CRC Ok
15126,15111,"2025-04-14,04:00:00",1993166.689,1993166.689,1050830,1050830,292,2.05771,15.1446143,29.56,0.99849,1.93175,0,14,0,0,15,0x8104,CRC Ok
